1-call@20,F1@20,L,NDCG@20,Prec@20,Rec@20,SizeOfGroup,T,Time consuming,rt
0.06123094,0.005871714,1,0.020385385,0.003199786,0.04672041,0,1000,126,0.1
0.062416054,0.0059881704,1,0.021023609,0.0032669418,0.047524497,0,1000,128,0.1
0.061863,0.005960937,1,0.021208948,0.0032511412,0.04749867,0,1000,127,0.1
